# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:29:37
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
9.76062553	-95.59410882
9.77528112	-90.09017585
9.78993672	-81.70244691
9.80459231	-77.25104380
9.81924790	-82.57977180
9.83390350	-88.34808495
9.84855909	-81.91587900
9.86321469	-88.72812828
9.87787028	-91.68326419
9.89252587	-88.25040731
9.90718147	-101.87744082
9.92183706	-94.36773480
9.93649266	-85.52395920
9.95114825	-83.73822686
9.96580384	-91.77258751
9.98045944	-81.96891620
9.99511503	-87.12561353
10.00977063	-85.13291886
10.02442622	-85.78052529
10.03908181	-84.07316497
10.05373741	-84.53181901
10.06839300	-83.04943942
10.08304859	-77.99757295
10.09770419	-78.29012921
10.11235978	-87.11681939
10.12701538	-86.51225246
10.14167097	-85.16527591
10.15632656	-84.69732113
10.17098216	-83.38129800
10.18563775	-88.34900869
10.20029335	-82.11844015
10.21494894	-107.91327842
10.22960453	-90.25429628
10.24426013	-82.05456046
10.25891572	-79.48728270
10.27357131	-89.91967991
10.28822691	-86.04417822
10.30288250	-86.98161601
10.31753810	-80.31519730
10.33219369	-93.22242343
10.34684928	-81.92574227
10.36150488	-87.37127997
10.37616047	-86.07208692
10.39081607	-82.11434566
10.40547166	-77.10699591
10.42012725	-76.60246942
10.43478285	-82.82521747
10.44943844	-82.75614830
10.46409404	-77.77444360
10.47874963	-88.04998842
10.49340522	-75.68100277
10.50806082	-77.76084063
10.52271641	-94.56299468
10.53737200	-81.57411518
10.55202760	-88.69029394
10.56668319	-91.57248680
10.58133879	-88.91370174
10.59599438	-84.54918972
10.61064997	-81.32334132
10.62530557	-80.60634140
10.63996116	-84.56320849
10.65461676	-84.07657132
10.66927235	-86.08514857
10.68392794	-77.35157008
10.69858354	-86.54503471
10.71323913	-82.61983294
10.72789473	-81.23606680
10.74255032	-81.58333865
10.75720591	-85.15044879
10.77186151	-86.31181670
10.78651710	-84.75285961
10.80117269	-87.65016809
10.81582829	-87.61787105
10.83048388	-87.03817596
10.84513948	-82.63916904
10.85979507	-84.43222879
10.87445066	-82.17210157
10.88910626	-79.59979225
10.90376185	-81.31077653
10.91841745	-86.22673142
10.93307304	-85.09032700
10.94772863	-77.98147226
10.96238423	-78.94929858
10.97703982	-80.97903255
10.99169542	-86.47151620
11.00635101	-81.15808825
11.02100660	-83.19488575
11.03566220	-89.56272250
11.05031779	-94.10024409
11.06497338	-97.27849374
11.07962898	-86.69913834
11.09428457	-85.15636059
11.10894017	-87.04159039
11.12359576	-84.69667221
11.13825135	-78.23030129
11.15290695	-81.88853714
11.16756254	-94.74335623
11.18221814	-99.77643910
11.19687373	-83.65052732
11.21152932	-86.52306569
11.22618492	-87.83012262
11.24084051	-81.88674313
11.25549611	-84.01996588
11.27015170	-90.15656391
11.28480729	-83.28422596
11.29946289	-82.85985590
11.31411848	-80.08587644
11.32877407	-81.36228703
11.34342967	-93.08881785
11.35808526	-89.31145467
11.37274086	-82.39572877
11.38739645	-82.94348960
11.40205204	-86.61401492
11.41670764	-86.12057813
11.43136323	-84.42622559
11.44601883	-80.06085785
11.46067442	-79.71717752
11.47533001	-82.64889638
11.48998561	-80.00430011
11.50464120	-84.26128291
11.51929680	-90.38700080
11.53395239	-92.56511346
11.54860798	-84.54530113
11.56326358	-81.43895303
11.57791917	-85.36684164
11.59257476	-84.12492575
11.60723036	-80.65173743
11.62188595	-92.60445807
11.63654155	-83.37473538
11.65119714	-83.89673826
11.66585273	-84.26426911
11.68050833	-82.75685162
11.69516392	-86.64276969
11.70981952	-84.24332199
11.72447511	-88.75883689
11.73913070	-80.39044033
11.75378630	-88.51896127
11.76844189	-84.89926901
11.78309749	-79.98551512
11.79775308	-85.00921994
11.81240867	-94.96384224
11.82706427	-93.80692212
11.84171986	-88.10861498
11.85637545	-82.23854343
11.87103105	-77.79942789
11.88568664	-80.26764205
11.90034224	-98.81969926
11.91499783	-84.38202754
11.92965342	-87.10157113
11.94430902	-86.72492441
11.95896461	-80.81157109
11.97362021	-79.76030952
11.98827580	-81.10728262
12.00293139	-84.39243260
12.01758699	-80.92998469
12.03224258	-89.55067919
12.04689818	-76.70501984
12.06155377	-78.94386542
12.07620936	-86.88602006
12.09086496	-85.23162597
12.10552055	-78.17293841
12.12017614	-86.81886695
12.13483174	-86.69983771
12.14948733	-84.43424083
12.16414293	-79.49478787
12.17879852	-84.56800117
12.19345411	-100.86722048
12.20810971	-81.52997112
12.22276530	-79.18700360
12.23742090	-103.72576556
12.25207649	-79.09373390
12.26673208	-80.47552765
12.28138768	-90.52777604
12.29604327	-90.80288628
12.31069887	-88.82835117
12.32535446	-97.24951772
12.34001005	-85.27222352
12.35466565	-88.20070686
12.36932124	-82.55499863
12.38397683	-79.88730485
12.39863243	-81.98333950
12.41328802	-82.72251379
12.42794362	-96.45491311
12.44259921	-85.77425243
12.45725480	-83.31292571
12.47191040	-81.76279658
12.48656599	-84.71094953
12.50122159	-87.57345179
12.51587718	-80.92787727
12.53053277	-81.19371278
12.54518837	-96.41657271
12.55984396	-83.86134791
12.57449956	-80.98491813
12.58915515	-78.50925223
12.60381074	-84.83639749
12.61846634	-84.04962971
12.63312193	-82.52329593
12.64777752	-78.25459326
