# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -433.90000000 ps, Average over 3000 waveforms. Timestamp: 2024-05-07T15:15:34
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
6.79855009	-98.68720043
6.80587612	-82.14169282
6.81320214	-78.66451442
6.82052816	-78.31224340
6.82785419	-84.06457047
6.83518021	-81.72080899
6.84250624	-76.96252873
6.84983226	-85.67200042
6.85715828	-77.69652334
6.86448431	-76.74106928
6.87181033	-82.65095934
6.87913635	-80.41296649
6.88646238	-77.58104879
6.89378840	-79.79089223
6.90111443	-79.34766253
6.90844045	-95.01240446
6.91576647	-85.06805335
6.92309250	-78.77945358
6.93041852	-79.93042603
6.93774454	-81.95761528
6.94507057	-78.72663218
6.95239659	-79.72663735
6.95972262	-86.70799157
6.96704864	-91.66953719
6.97437466	-84.00400137
6.98170069	-80.59353732
6.98902671	-81.39719097
6.99635273	-82.71440517
7.00367876	-89.43723291
7.01100478	-84.35368083
7.01833081	-84.41153807
7.02565683	-93.51630819
7.03298285	-84.23210964
7.04030888	-83.18033772
7.04763490	-85.68887715
7.05496093	-80.12263227
7.06228695	-85.54015273
7.06961297	-77.10067394
7.07693900	-95.33611162
7.08426502	-85.91575431
7.09159104	-92.02331517
7.09891707	-93.74156471
7.10624309	-87.00002179
7.11356912	-84.11771843
7.12089514	-82.84436701
7.12822116	-87.25054214
7.13554719	-88.95524697
7.14287321	-86.31853644
7.15019923	-81.47768739
7.15752526	-77.36578069
7.16485128	-84.24230073
7.17217731	-92.73046243
7.17950333	-80.21890231
7.18682935	-85.67011244
7.19415538	-81.72172721
7.20148140	-84.36481012
7.20880743	-86.42423926
7.21613345	-79.27224315
7.22345947	-77.75136577
7.23078550	-85.90463007
7.23811152	-87.25928641
7.24543754	-84.71277245
7.25276357	-83.60272415
7.26008959	-93.26185767
7.26741562	-101.37222444
7.27474164	-82.95705317
7.28206766	-92.01290619
7.28939369	-77.60151476
7.29671971	-79.23554163
7.30404573	-76.54905827
7.31137176	-91.36085559
7.31869778	-84.19702978
7.32602381	-83.65097679
7.33334983	-82.76618932
7.34067585	-83.66447633
7.34800188	-85.79842754
